gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
Gene0494,84.90160549989555,-0.042649075772923574,0.27529782238516864,-0.30769581889903586,0.7583138015173418,0.9871857025044533,False,Not significant
Gene0497,81.62275677581455,-0.03126029910805464,0.23027504829611198,-0.22152045022593514,0.8246872151179494,0.9871857025044533,False,Not significant
Gene0162,59.679122765173496,0.024245413816650917,0.229163356910524,0.1707332042008406,0.8644335529696311,0.9871857025044533,False,Not significant
Gene0172,16.783429047734455,-0.023608857536543373,0.24678631868806866,-0.16892106057613765,0.8658587333017751,0.9871857025044533,False,Not significant
Gene0169,73.13237467446768,0.047268528217721165,0.25956130948590483,0.33596822925199094,0.7368948247046172,0.9871857025044533,False,Not significant
Gene0876,285.9189611557673,-0.04512078969419766,0.21025770652516307,-0.3235439320928377,0.7462833420381667,0.9871857025044533,False,Not significant
Gene0880,105.98180638921092,-0.042849216877899415,0.25469459712730674,-0.3048798478773481,0.7604576645928967,0.9871857025044533,False,Not significant
Gene0833,102.94214618834609,0.04271656762284718,0.23012613666449203,0.2989115336714768,0.7650075466191322,0.9871857025044533,False,Not significant
Gene0511,395.89367588651476,0.04570326959280929,0.20513461576392353,0.3238626490617202,0.7460420229204561,0.9871857025044533,False,Not significant
Gene0513,68.73423193788784,0.0406722518893356,0.251910483971809,0.2844331756182234,0.7760784379517232,0.9871857025044533,False,Not significant
Gene0517,43.773285983331476,0.03436621167014201,0.28574401458921184,0.25275461566438284,0.800457840555974,0.9871857025044533,False,Not significant
Gene0839,28.82860119502222,-0.029295376340180975,0.3131455920855555,-0.21902062343646572,0.826633982589519,0.9871857025044533,False,Not significant
Gene0501,274.49834189504344,0.04451266141486767,0.18938702860398868,0.32073524095313494,0.7484110386345268,0.9871857025044533,False,Not significant
Gene0503,34.53903795453744,-0.041570458764403816,0.27047712078908803,-0.29768039039353245,0.7659471114857686,0.9871857025044533,False,Not significant
Gene0504,121.92498055621058,0.04432225483483083,0.226049171114951,0.31004883494440627,0.7565238199712855,0.9871857025044533,False,Not significant
Gene0831,9.737973738924394,-0.03530184626206206,0.2937412514573339,-0.28794462801462034,0.7733891246793292,0.9871857025044533,False,Not significant
Gene0133,44.31335887804813,0.027177849305828405,0.24581044959560022,0.19312552243617528,0.8468606648920656,0.9871857025044533,False,Not significant
Gene0131,57.96356606525689,0.024002953284662114,0.22750958409497565,0.16839166791489427,0.8662751625515553,0.9871857025044533,False,Not significant
Gene0130,116.43293554398461,0.04722943974027115,0.2342929054947419,0.3290765264077708,0.7420978462487098,0.9871857025044533,False,Not significant
Gene0126,174.4845900157453,0.022810322611046437,0.2753400006048967,0.1658347790435598,0.8682869753444504,0.9871857025044533,False,Not significant
Gene0158,172.67986363875468,0.032003255694227316,0.27225814554423705,0.2433388175191033,0.8077429358913876,0.9871857025044533,False,Not significant
Gene0845,336.14710847108887,0.032370847544981395,0.21265441038147231,0.22640542025697993,0.8208861126213332,0.9871857025044533,False,Not significant
Gene0841,170.5851368116728,0.03810753712959659,0.2803007027253128,0.28030783279740334,0.7792413418740725,0.9871857025044533,False,Not significant
Gene0578,10.301471292231184,-0.0414414128541201,0.27679161450489775,-0.30914555353843387,0.7572108084658107,0.9871857025044533,False,Not significant
Gene0580,25.464812919389345,0.03961808580704853,0.24873452932315385,0.27840559803342046,0.7807010227120499,0.9871857025044533,False,Not significant
Gene0581,12.132779718683787,-0.0257737217015125,0.27631545397023305,-0.19785176382681494,0.8431610449277772,0.9871857025044533,False,Not significant
Gene0533,35.258388853371066,-0.024261778854815,0.23082149966894025,-0.17613633829765665,0.8601868333482784,0.9871857025044533,False,Not significant
Gene0535,427.5830139533977,0.04176846891767493,0.24917835801904242,0.29548424304620363,0.7676239875020041,0.9871857025044533,False,Not significant
Gene0995,95.73867707984503,-0.03832309296837073,0.23709158623037102,-0.2847197106069507,0.7758588885171477,0.9871857025044533,False,Not significant
Gene0522,55.739208318928355,-0.03503444757418482,0.22819166739869792,-0.2529115738047971,0.8003365455665575,0.9871857025044533,False,Not significant
Gene0135,33.81377002079789,-0.02337772341991657,0.25707092638412077,-0.16919273650304284,0.8656450428592233,0.9871857025044533,False,Not significant
Gene0846,25.90850830692898,0.04121740510444583,0.23247424500580444,0.28737124456254143,0.7738280765549659,0.9871857025044533,False,Not significant
Gene0849,39.20830753110425,-0.04595920317804239,0.25575004252657657,-0.33041741827152066,0.741084582039089,0.9871857025044533,False,Not significant
Gene0850,79.66421259904574,-0.04253452433956168,0.26554275270993516,-0.30402961780551246,0.7611053267924596,0.9871857025044533,False,Not significant
Gene0851,27.317194115504307,0.030529827627381823,0.25024661295732176,0.2140979273826869,0.8304706920348109,0.9871857025044533,False,Not significant
Gene0852,122.80843612497868,0.024990661510289874,0.2262050148859033,0.1756022448078657,0.860606438657767,0.9871857025044533,False,Not significant
Gene0857,134.81671087843753,-0.02745256648959242,0.2539221038393474,-0.19766831957857914,0.8433045779208941,0.9871857025044533,False,Not significant
Gene0572,91.29269349146834,-0.03191250044721692,0.23172998403941603,-0.22758672670371996,0.8199675397426961,0.9871857025044533,False,Not significant
Gene0681,80.1514325189465,0.023472214533170468,0.22397527515418372,0.16316260841807043,0.8703904057916858,0.9883078201239693,False,Not significant
Gene0308,299.3364125993232,-0.022142978018121123,0.22843318400885235,-0.16136975048188706,0.8718021900268952,0.9887756490098616,False,Not significant
Gene0743,318.762709746451,-0.021928622093528922,0.2116609387577552,-0.158002678193106,0.8744546883338735,0.9895145157462253,False,Not significant
Gene0486,52.68508028824491,0.022586775739223377,0.25308819853675024,0.1581598525071027,0.8743308385670994,0.9895145157462253,False,Not significant
Gene0291,46.94241535087543,-0.021727192682574222,0.24245895102575687,-0.15544123691281875,0.876473476865912,0.9895345532196199,False,Not significant
Gene0406,71.71046100782091,0.02230860236980222,0.24677878251063645,0.156579826661984,0.8755760024041472,0.9895345532196199,False,Not significant
Gene0798,39.08388018384702,0.021677773714704716,0.22924262165243287,0.15250111401635733,0.8787917118566209,0.9910205279660184,False,Not significant
Gene1000,57.96645026241876,0.014145824102110608,0.23250810979022096,0.09772290393489044,0.922152327893306,0.9912341874453313,False,Not significant
Gene0854,78.83205574694655,0.020773239866583377,0.25070233667362396,0.1452812623835515,0.8844888082127275,0.9912341874453313,False,Not significant
Gene0989,221.20856588643582,0.01681053224264068,0.30948675603315323,0.1223411589102028,0.9026288367053161,0.9912341874453313,False,Not significant
Gene0990,87.13035223579054,0.014693486056330661,0.22679099136307948,0.10183881219510404,0.91888461810872,0.9912341874453313,False,Not significant
Gene0820,8.09990841496216,0.016682204923591046,0.2949122271011121,0.1357197041014118,0.8920428702318353,0.9912341874453313,False,Not significant
Gene0881,105.03191707958759,0.017363261102712163,0.24680152823737136,0.12143709806847365,0.9033448342909314,0.9912341874453313,False,Not significant
Gene0744,259.30340484813985,0.017804012760619745,0.21880050475744148,0.12396969541417334,0.9013392694899865,0.9912341874453313,False,Not significant
Gene0789,425.9440438219702,0.018550170016078085,0.21272556154311179,0.12927042338351027,0.8971436737594589,0.9912341874453313,False,Not significant
Gene0773,52.30593333354502,0.017192012172954196,0.23297719427380065,0.12015667434159373,0.9043590379132331,0.9912341874453313,False,Not significant
Gene0735,15.810285958746322,-0.015190394820222804,0.25551645733277367,-0.11104611899710475,0.911579775185671,0.9912341874453313,False,Not significant
Gene0691,203.38003501084117,-0.013469002499131612,0.27661755406384614,-0.10178353308860186,0.9189284964531844,0.9912341874453313,False,Not significant
Gene0708,148.8735581008671,0.015301365432545894,0.26002257767418585,0.10655449999739423,0.9151424167379705,0.9912341874453313,False,Not significant
Gene0761,334.4540546582477,0.017576387769708365,0.2450300727826924,0.12176407270263064,0.903085868003651,0.9912341874453313,False,Not significant
Gene0614,76.06300179959013,0.02009940418451587,0.22841882659975485,0.13934908975206636,0.8891743002385297,0.9912341874453313,False,Not significant
Gene0598,78.42944918206057,-0.016071917579149206,0.23940556222484588,-0.11536504797310454,0.9081557816260317,0.9912341874453313,False,Not significant
Gene0606,551.1489062828796,0.01820586033296404,0.21176817336729645,0.12829307193538184,0.8979170475949002,0.9912341874453313,False,Not significant
Gene0527,70.3939685171952,0.016556446696050876,0.250051512450859,0.11664515546234411,0.9071412530590605,0.9912341874453313,False,Not significant
Gene0542,13.83160657704896,0.01891532704519307,0.27183544161962253,0.13637693534475753,0.8915233062402366,0.9912341874453313,False,Not significant
Gene0480,80.93038106846548,-0.01370660133754762,0.2395284073873881,-0.09875744180149951,0.9213308597667024,0.9912341874453313,False,Not significant
Gene0453,116.97698161165744,0.020755804950543074,0.207808220786128,0.1470648727826229,0.8830808158142274,0.9912341874453313,False,Not significant
Gene0465,58.338717959425146,-0.01664369709594269,0.24603822019481672,-0.11906859241932946,0.905221013310221,0.9912341874453313,False,Not significant
Gene0455,134.37923948406308,0.01603076207452116,0.23185238048377882,0.11070878860936374,0.9118472765233359,0.9912341874453313,False,Not significant
Gene0483,67.74904613285236,0.01950021864637182,0.22416180896437926,0.13564462094149343,0.8921022290162639,0.9912341874453313,False,Not significant
Gene0546,32.67548691851744,0.014721689665576573,0.2597121076175711,0.10484773183332367,0.916496634220889,0.9912341874453313,False,Not significant
Gene0595,163.47819343760986,-0.01666969870442338,0.21927291864041945,-0.12280841384552216,0.9022588114140674,0.9912341874453313,False,Not significant
Gene0588,32.04349266592979,-0.02080734628838339,0.24556764581801158,-0.1493931679151591,0.88124340245016,0.9912341874453313,False,Not significant
Gene0559,659.6823884427769,0.02166268032454693,0.24437564900013212,0.14941517453645664,0.8812260385869383,0.9912341874453313,False,Not significant
Gene0565,38.60579347653628,0.01532506326693363,0.2289883511271508,0.10701513105970507,0.9147769758400519,0.9912341874453313,False,Not significant
Gene0906,336.7799957925737,0.016531552717047707,0.2328562152376637,0.11449591583143845,0.9088446838038708,0.9912341874453313,False,Not significant
Gene0341,36.138956016537854,0.014725673663426872,0.2447709457755543,0.10242838709183699,0.9184166525222043,0.9912341874453313,False,Not significant
Gene0419,48.89692749043496,0.014410158474595442,0.3134709565304294,0.1053246972465361,0.9161181663965137,0.9912341874453313,False,Not significant
Gene0432,202.08320408510158,0.01610227447202204,0.3207227900479044,0.1179774521966236,0.9060855236360924,0.9912341874453313,False,Not significant
Gene0296,57.114981159801914,-0.013209742495517235,0.24343656159575022,-0.09683136235927006,0.9228603173953981,0.9912341874453313,False,Not significant
Gene0178,66.88661097486089,-0.016702609644502014,0.23554467497043524,-0.11958765461029469,0.9048097997296833,0.9912341874453313,False,Not significant
Gene0143,90.39159998662593,-0.018934446393378043,0.2651711383876335,-0.13750932519741094,0.890628222322476,0.9912341874453313,False,Not significant
Gene0171,626.6682398091402,-0.013999931670447873,0.22764285557539832,-0.10126690062395326,0.9193385905644866,0.9912341874453313,False,Not significant
Gene0119,65.88378604247752,0.01978659921281476,0.255525479708601,0.13861546759837742,0.8897540199366099,0.9912341874453313,False,Not significant
Gene0115,125.67421243626823,0.016964983806930983,0.21926418768106082,0.11771301166986689,0.9062950566412709,0.9912341874453313,False,Not significant
Gene0121,107.58668223241243,0.018614025398376886,0.1982757971761466,0.1321583639333676,0.8948590329545363,0.9912341874453313,False,Not significant
Gene0156,52.37594444374347,-0.01556111024414399,0.22743653320538856,-0.1167149467132567,0.9070859454670501,0.9912341874453313,False,Not significant
Gene0353,186.13627721596347,-0.018260534099403498,0.23245327418595876,-0.13537501484018508,0.8923153775360588,0.9912341874453313,False,Not significant
Gene0289,408.51182008495283,0.01703916832490246,0.22999310623742658,0.11997454245068218,0.9045033144526846,0.9912341874453313,False,Not significant
Gene0280,46.32282411352376,-0.015615539554075197,0.2581918357739218,-0.11327800458627296,0.9098101547822687,0.9912341874453313,False,Not significant
Gene0966,75.75791568982463,0.01383709141878225,0.24078578706654677,0.09655401949155383,0.9230805729394844,0.9912341874453313,False,Not significant
Gene0221,33.02541301918216,0.01284908409655945,0.2742624381516433,0.09069460235399779,0.9277352596540853,0.994166569169332,False,Not significant
Gene0594,205.11593575190088,-0.012037931700127518,0.2713579723409765,-0.09058571510499332,0.9278217829558073,0.994166569169332,False,Not significant
Gene0392,50.81930882082458,-0.00998575106794526,0.23818560094465377,-0.07230287573835267,0.9423608761803599,0.9969618232494109,False,Not significant
Gene0110,11.418096211500862,-0.011172520783290731,0.3074733023851243,-0.0856645846203756,0.9317330559795072,0.9969618232494109,False,Not significant
Gene0811,42.07314120980569,-0.010550851457881701,0.2593076668405006,-0.07765099937852846,0.9381056731796465,0.9969618232494109,False,Not significant
Gene0931,86.31808921925722,-0.011177000263952182,0.239993281544768,-0.08089777988211935,0.9355232455776633,0.9969618232494109,False,Not significant
Gene0509,31.895629598329254,0.010749108185124779,0.25387302173720555,0.07647829590292135,0.9390385807564083,0.9969618232494109,False,Not significant
Gene0544,101.80478587629865,-0.010621363250385799,0.24261268796391644,-0.07714127365671747,0.9385111591750319,0.9969618232494109,False,Not significant
Gene0658,6.96943907359731,0.009477892954812751,0.2922108903315487,0.07574813564827283,0.9396194792614231,0.9969618232494109,False,Not significant
Gene0734,44.09822993047765,-0.011302425313603159,0.23830574140346358,-0.0845828772097538,0.9325930122861161,0.9969618232494109,False,Not significant
Gene0736,531.5564629379305,0.010134899044888583,0.2021481750528814,0.07128413841922909,0.9431716188206563,0.9969618232494109,False,Not significant
Gene0810,203.42652839053721,-0.01002985175906855,0.21294923303612856,-0.07349419782259893,0.9414128610572514,0.9969618232494109,False,Not significant
Gene0342,369.0238791425376,0.010753629647952376,0.2434734567338033,0.07454052990386922,0.940580292650738,0.9969618232494109,False,Not significant
Gene0252,83.48545839156759,-0.009296901999961757,0.2636686087704828,-0.07082736392451601,0.9435351532471674,0.9969618232494109,False,Not significant
Gene0853,102.39232608260636,-0.009585872667790804,0.21209053184082519,-0.07124651986211106,0.9432015579632994,0.9969618232494109,False,Not significant
Gene0993,432.3722391597541,0.007392522510607698,0.20478811094838317,0.050499737030640014,0.9597241589580877,0.9981999099393069,False,Not significant
Gene0807,81.29336063384314,-0.007324837269020954,0.2606857477508763,-0.05416492159942914,0.9568037681470702,0.9981999099393069,False,Not significant
Gene0883,200.15257670125925,0.008795271232510024,0.24853796386946944,0.059947855721176856,0.9521971650498946,0.9981999099393069,False,Not significant
Gene0868,82.52494720475748,0.00808441305610643,0.2783431946245705,0.056327151383598964,0.9550811894895722,0.9981999099393069,False,Not significant
Gene0666,272.95605865720006,0.003774472215959339,0.21339097274391894,0.024954232059806864,0.9800914697533101,0.9981999099393069,False,Not significant
Gene0124,122.0368284061641,-0.0055739765858145145,0.21300079411719053,-0.0416160502037905,0.966804778113896,0.9981999099393069,False,Not significant
Gene0138,33.71650545692878,0.008085227192147314,0.23947817735955623,0.05568850152718771,0.9555899597402613,0.9981999099393069,False,Not significant
Gene0163,112.79140444517883,-0.0029581542058596108,0.2244404089509167,-0.023375237349211108,0.9813509573409268,0.9981999099393069,False,Not significant
Gene0160,661.4078013176396,-0.004265451754117414,0.19539179240820562,-0.03230749139930606,0.974226835052112,0.9981999099393069,False,Not significant
Gene0984,579.3536893209973,0.005518319879412978,0.21146958716747255,0.03761400972371287,0.9699954376827746,0.9981999099393069,False,Not significant
Gene0241,77.20963182312441,0.007506425815330618,0.2175751730734575,0.05130617898299755,0.9590815444748158,0.9981999099393069,False,Not significant
Gene0197,43.24339319885268,-0.00926615610181451,0.24692575000642464,-0.06753628941618746,0.9461547731850605,0.9981999099393069,False,Not significant
Gene0239,1213.4852597493298,-0.007464472242453099,0.23514315162649785,-0.055585203330397626,0.9556722523113327,0.9981999099393069,False,Not significant
Gene0635,186.4419245247985,0.0063856659676217115,0.2118942919403101,0.043861236383248486,0.9650150144310876,0.9981999099393069,False,Not significant
Gene0612,32.13146665244867,-0.004076167615548901,0.256867391987772,-0.051826267956708395,0.9586671248700424,0.9981999099393069,False,Not significant
Gene0478,69.73820828861163,-0.004895073791934375,0.2872386161576704,-0.040074767002351484,0.9680335186519589,0.9981999099393069,False,Not significant
Gene0932,149.1866889357759,0.003156341757832896,0.2806060615612882,0.020251434326323772,0.9838427976246958,0.9981999099393069,False,Not significant
Gene0545,26.036197040809437,-0.004495643263939902,0.2585972112631853,-0.03468224641477238,0.9723331177189651,0.9981999099393069,False,Not significant
Gene0519,106.65426460176504,-0.004608478309509244,0.20779690196474468,-0.03468573574947665,0.9723303353067726,0.9981999099393069,False,Not significant
Gene0516,48.176264479012026,-0.00420419835755305,0.23531242154703416,-0.031295357106187444,0.9750339930885993,0.9981999099393069,False,Not significant
Gene0491,27.47083481526415,0.003670434485422853,0.2540845960669191,0.024296268571380876,0.9806162895025843,0.9981999099393069,False,Not significant
Gene0687,45.19952210137058,0.005801935465895749,0.2393224381920071,0.0391418091504874,0.9687773276121161,0.9981999099393069,False,Not significant
Gene0728,48.72376897532062,-0.005021238554153505,0.2548718909277762,-0.04006496541113663,0.9680413329144745,0.9981999099393069,False,Not significant
Gene0784,71.66471262195306,-0.008702118126662849,0.23480541264220078,-0.06345318727426431,0.949405635223344,0.9981999099393069,False,Not significant
Gene0888,63.48500884004778,-0.007977624934716784,0.28267258403759477,-0.05931604089036166,0.9527003848274354,0.9981999099393069,False,Not significant
Gene0344,44.80545701281287,-0.0029001098938548344,0.22710177242043977,-0.022366370198138787,0.9821557063315215,0.9981999099393069,False,Not significant
Gene0393,67.76155204122178,0.006810758788877445,0.22365708421030656,0.046739723984864874,0.9627206697655255,0.9981999099393069,False,Not significant
Gene0265,41.00653611803899,-0.005167925657917918,0.224750905602655,-0.03801508045872807,0.969675658252081,0.9981999099393069,False,Not significant
Gene0286,23.375532927513902,0.008216233210411218,0.25817227341852006,0.057048652397647746,0.9545064392098602,0.9981999099393069,False,Not significant
Gene0195,369.77998248173935,0.003135400160729777,0.2469002875287788,0.019967023621950374,0.9840696786560407,0.9981999099393069,False,Not significant
Gene0302,217.65076656838804,0.004034172118303339,0.2734340202045897,0.02657286257617829,0.9788004181411011,0.9981999099393069,False,Not significant
Gene0318,32.320772893085866,-0.006313850776347696,0.22650066926385218,-0.04605065800822891,0.9632698734563635,0.9981999099393069,False,Not significant
Gene0950,70.69450862382887,-0.004276813727088507,0.21088747938061847,-0.032334366799524276,0.9742054027826665,0.9981999099393069,False,Not significant
Gene0339,173.90500236159048,0.004861413442859262,0.2491487089385943,0.03287081934363543,0.9737776030060818,0.9981999099393069,False,Not significant
Gene0361,185.14854808681147,0.009151467955118528,0.24902178615296047,0.06166030542845872,0.9508333514675779,0.9981999099393069,False,Not significant
Gene0363,134.3698542177771,0.008192723158719916,0.34844480215174894,0.0627041368700981,0.950002103132664,0.9981999099393069,False,Not significant
Gene0407,19.956241446453298,0.003626887404049024,0.27009298933736337,0.024873653334570773,0.9801557423238538,0.9981999099393069,False,Not significant
Gene0104,994.7065922452208,0.004691317127208882,0.2576907155839213,0.03038056021072874,0.9757635484036984,0.9981999099393069,False,Not significant
Gene0983,33.08729903875804,0.0038254471479090314,0.22759891022720932,0.025025559933648044,0.9800345761116978,0.9981999099393069,False,Not significant
Gene0977,186.00857683397155,-0.0019018353747710672,0.24175905657619143,-0.015263060455065007,0.9878223125352095,0.9985353940369248,False,Not significant
Gene0834,57.86558007909528,-0.0021449443236092286,0.22360067832947736,-0.017057332596130598,0.9863908776111809,0.9985353940369248,False,Not significant
Gene0992,79.9673471073344,-0.0019370936065233168,0.28341784324455577,-0.014490097435901446,0.988438979537057,0.9985353940369248,False,Not significant
Gene0650,14.494493390402974,0.0021988929134998097,0.27423173771153025,0.014619098750018133,0.9883360622816553,0.9985353940369248,False,Not significant
Gene0997,105.61916980309725,0.00076791571284479,0.2151083885806279,0.004030118198284497,0.9967844396158235,0.999273979131821,False,Not significant
Gene0722,162.24497527561172,0.0012145494359024533,0.26764641773851366,0.005984076767257772,0.9952254260323552,0.999273979131821,False,Not significant
Gene0577,109.22392165391484,-0.0009367817034482845,0.23841387976505707,-0.008946065473927687,0.9928621676878185,0.999273979131821,False,Not significant
Gene0801,16.015846740002353,0.00036197114208386024,0.259837827809281,0.0009099323436418523,0.999273979131821,0.999273979131821,False,Not significant
Gene0790,107.08583010152597,0.001016301987016971,0.23179610840724368,0.005553035922030534,0.9955693411430262,0.999273979131821,False,Not significant
Gene0207,28.69671963221518,-0.0007536248692240928,0.2892111449455065,-0.006900451605779821,0.9944942798948236,0.999273979131821,False,Not significant
Gene0420,230.99065559950395,0.001759859313704043,0.22302396876537883,0.007513009424412232,0.9940055421683205,0.999273979131821,False,Not significant
Gene0231,64.18928414100772,0.0006188090456424196,0.2393222268405614,0.0022213959007834558,0.9982275839650282,0.999273979131821,False,Not significant
Gene0282,9.4691153181728,2.005110989124527e-05,0.280661349599817,-0.0011088994258467981,0.9991152264499619,0.999273979131821,False,Not significant
Gene0271,18.022965020917184,-0.0005158172891526556,0.274507780811035,-0.005698838973328597,0.9954530089806197,0.999273979131821,False,Not significant
